3241,Podplat,"",Slovenija,46.2452088,15.5748405
3257,Podsreda,"",Slovenija,46.0397136,15.5898169
2363,Podvelka,"",Slovenija,46.5903517,15.3310343
2208,Pohorje,"",Slovenija,46.495575,15.5558639
2257,Polenšak,"",Slovenija,46.4705647,16.000825
1355,Polhov Gradec,"",Slovenija,46.0656056,14.3123503
4223,Poljane nad Škofjo Loko,"",Slovenija,46.1209899,14.1860263
2319,Poljčane,"",Slovenija,46.3141609,15.5784672
1272,Polšnik,"",Slovenija,46.0683886,14.9610422
3313,Polzela,"",Slovenija,46.280897,15.0737321
3232,Ponikva,"",Slovenija,46.2537063,15.4439412
6320,Portorož - Portorose,"",Slovenija,45.5128829,13.6142294
6230,Postojna,"",Slovenija,45.7749704,14.2133245
2331,Pragersko,"",Slovenija,46.3951045,15.659155
3312,Prebold,"",Slovenija,46.2365972,15.091648
4205,Preddvor,"",Slovenija,46.3017155,14.4216753
6255,Prem,"",Slovenija,45.604804,14.1832335
1352,Preserje,"",Slovenija,45.9560556,14.4178663
6258,Prestranek,"",Slovenija,45.730739,14.1828269
2391,Prevalje,"",Slovenija,46.54687879999999,14.9197479
3262,Prevorje,"",Slovenija,46.1258391,15.4772666
1276,Primskovo,"",Slovenija,45.9718331,14.9103879
3253,Pristava pri Mestinju,"",Slovenija,46.1963186,15.595504
9207,Prosenjakovci - Partosfalva,"",Slovenija,46.7400411,16.3127859
5297,Prvačina,"",Slovenija,45.8894686,13.7149448
2250,Ptuj,"",Slovenija,46.4199535,15.8696884
2323,Ptujska Gora,"",Slovenija,46.3545251,15.7603313
9201,Puconci,"",Slovenija,46.7046395,16.1572755
2327,Rače,"",Slovenija,46.4536674,15.6777494
1433,Radeče,"",Slovenija,46.0655001,15.1821191
9502,Radenci,Radenska - Zdravilišče,Slovenija,46.642943,16.045309
9252,Radenci,"",Slovenija,46.6439196,16.0402676
2360,Radlje ob Dravi,"",Slovenija,46.614358,15.2255472
1235,Radomlje,"",Slovenija,46.1735773,14.6113669
4240,Radovljica,"",Slovenija,46.3437361,14.1740042
8274,Raka,"",Slovenija,45.92845620000001,15.3820958
1381,Rakek,"",Slovenija,45.8131644,14.3171319
4283,Rateče - Planica,"",Slovenija,46.4699191,13.7188738
2390,Ravne na Koroškem,"",Slovenija,46.5448323,14.9660445
9246,Razkrižje,"",Slovenija,46.5228452,16.272339
3332,Rečica ob Savinji,"",Slovenija,46.323974,14.9223557
5292,Renče,"",Slovenija,45.88992469999999,13.6699206
1310,Ribnica,"",Slovenija,45.7400303,14.7265782
2364,Ribnica na Pohorju,"",Slovenija,46.5356403,15.267513600000001
3272,Rimske Toplice,"",Slovenija,46.123616,15.194508
1314,Rob,"",Slovenija,45.8481482,14.5714678
5215,Ročinj,"",Slovenija,46.1091275,13.671097
3250,Rogaška Slatina,"",Slovenija,46.2331941,15.6378802
9262,Rogašovci,"",Slovenija,46.8055785,16.0345237
3252,Rogatec,"",Slovenija,46.2258891,15.7000313
1373,Rovte,"",Slovenija,45.9859115,14.1775931
2342,Ruše,"",Slovenija,46.5399962,15.5073987
1282,Sava,"",Slovenija,46.0888742,14.8925402
6333,Sečovlje - Sicciole,"",Slovenija,45.4775248,13.6288608
4227,Selca,"",Slovenija,46.2240772,14.2032791
2352,Selnica ob Dravi,"",Slovenija,46.5513918,15.492941
8333,Semič,"",Slovenija,45.6520534,15.1820701
8281,Senovo,"",Slovenija,46.01937299999999,15.4759099
6224,Senožeče,"",Slovenija,45.7199166,14.038786
8290,Sevnica,"",Slovenija,46.0129508,15.2979868
6210,Sežana,"",Slovenija,45.7093519,13.8738185
2214,Sladki vrh,"",Slovenija,46.6971752,15.7349504
